"date","year","month","US_Supply","ECB_Supply","US_EPU","ECB_EPU","hist_rate","FDI_Euro area_EMU","FDI_United States_USA","GDP_Euro area_EMU","GDP_United States_USA","Infl_Euro area_EMU","Infl_United States_USA","BOP_Euro area_EMU","BOP_United States_USA","UnEmp_Euro area_EMU","UnEmp_United States_USA","HI_Eurozone","HI_USA"
2010-08-01,2010,"Aug",6683344.93458951,NA,127.228173207006,172.81606,NA,3.742045492,1.754531921,2.1646904,2.695192584,1.520575579,1.640043442,99337189996,-5.03078e+11,10.15723645,9.633,6.3705,7.164
2010-12-01,2010,"Dec",6772199.69792026,NA,151.553329534327,183.07599,1.314,3.742045492,1.754531921,2.1646904,2.695192584,1.520575579,1.640043442,99337189996,-5.03078e+11,10.15723645,9.633,6.3705,7.164
2010-02-01,2010,"Feb",6575072.02403501,NA,116.721557092747,136.73906,1.3927,3.742045492,1.754531921,2.1646904,2.695192584,1.520575579,1.640043442,99337189996,-5.03078e+11,10.15723645,9.633,6.3705,7.164
2010-01-01,2010,"Jan",6542061.17375463,NA,136.863856752485,142.00355,NA,3.742045492,1.754531921,2.1646904,2.695192584,1.520575579,1.640043442,99337189996,-5.03078e+11,10.15723645,9.633,6.3705,7.164
2010-07-01,2010,"Jul",6649664.49302555,NA,196.947246910094,186.55523,1.2515,3.742045492,1.754531921,2.1646904,2.695192584,1.520575579,1.640043442,99337189996,-5.03078e+11,10.15723645,9.633,6.3705,7.164
2010-06-01,2010,"Jun",6643102.49844649,NA,129.732198258526,171.40265,1.2214,3.742045492,1.754531921,2.1646904,2.695192584,1.520575579,1.640043442,99337189996,-5.03078e+11,10.15723645,9.633,6.3705,7.164
2010-03-01,2010,"Mar",6573130.20931263,NA,124.687508880532,137.8383,1.3556,3.742045492,1.754531921,2.1646904,2.695192584,1.520575579,1.640043442,99337189996,-5.03078e+11,10.15723645,9.633,6.3705,7.164
2010-05-01,2010,"May",6630313.30493016,NA,147.763257104171,203.30524,NA,3.742045492,1.754531921,2.1646904,2.695192584,1.520575579,1.640043442,99337189996,-5.03078e+11,10.15723645,9.633,6.3705,7.164
2010-11-01,2010,"Nov",6750906.69510249,NA,175.044283603729,172.68817,1.3896,3.742045492,1.754531921,2.1646904,2.695192584,1.520575579,1.640043442,99337189996,-5.03078e+11,10.15723645,9.633,6.3705,7.164
2010-10-01,2010,"Oct",6737113.11466079,NA,154.762740873389,186.14112,1.3791,3.742045492,1.754531921,2.1646904,2.695192584,1.520575579,1.640043442,99337189996,-5.03078e+11,10.15723645,9.633,6.3705,7.164
2010-09-01,2010,"Sep",6704102.26438042,NA,186.7412480743,161.69015,1.2806,3.742045492,1.754531921,2.1646904,2.695192584,1.520575579,1.640043442,99337189996,-5.03078e+11,10.15723645,9.633,6.3705,7.164
2011-04-01,2011,"Apr",6908193.68761488,NA,124.846587393255,145.50861,1.4225,6.144470237,1.689112351,1.714597206,1.564406854,3.288014272,3.156841569,1.12559e+11,-5.54517e+11,10.2237874,8.949,6.518,7.115
2011-08-01,2011,"Aug",7244797.22586936,NA,283.665574759003,230.29894,1.425,6.144470237,1.689112351,1.714597206,1.564406854,3.288014272,3.156841569,1.12559e+11,-5.54517e+11,10.2237874,8.949,6.518,7.115
2011-12-01,2011,"Dec",7346909.89661494,NA,183.088607083974,228.87159,1.3458,6.144470237,1.689112351,1.714597206,1.564406854,3.288014272,3.156841569,1.12559e+11,-5.54517e+11,10.2237874,8.949,6.518,7.115
2011-02-01,2011,"Feb",6829181.91615272,NA,104.562370057182,122.44579,1.383,6.144470237,1.689112351,1.714597206,1.564406854,3.288014272,3.156841569,1.12559e+11,-5.54517e+11,10.2237874,8.949,6.518,7.115
2011-01-01,2011,"Jan",6786461.99226047,NA,111.492824917002,143.03174,NA,6.144470237,1.689112351,1.714597206,1.564406854,3.288014272,3.156841569,1.12559e+11,-5.54517e+11,10.2237874,8.949,6.518,7.115
2011-07-01,2011,"Jul",7116905.29070603,NA,207.160307276226,183.40234,1.453,6.144470237,1.689112351,1.714597206,1.564406854,3.288014272,3.156841569,1.12559e+11,-5.54517e+11,10.2237874,8.949,6.518,7.115
2011-06-01,2011,"Jun",7006020.97414557,NA,139.037898224393,168.29589,1.4327,6.144470237,1.689112351,1.714597206,1.564406854,3.288014272,3.156841569,1.12559e+11,-5.54517e+11,10.2237874,8.949,6.518,7.115
2011-03-01,2011,"Mar",6867080.78280321,NA,153.841728819416,154.40152,1.3776,6.144470237,1.689112351,1.714597206,1.564406854,3.288014272,3.156841569,1.12559e+11,-5.54517e+11,10.2237874,8.949,6.518,7.115
2011-05-01,2011,"May",6955466.83223546,NA,84.5491610982846,134.21508,NA,6.144470237,1.689112351,1.714597206,1.564406854,3.288014272,3.156841569,1.12559e+11,-5.54517e+11,10.2237874,8.949,6.518,7.115
2011-11-01,2011,"Nov",7315104.31064501,NA,143.714562859765,304.60022,1.3703,6.144470237,1.689112351,1.714597206,1.564406854,3.288014272,3.156841569,1.12559e+11,-5.54517e+11,10.2237874,8.949,6.518,7.115
2011-10-01,2011,"Oct",7281289.95082434,NA,137.839252131794,241.75185,NA,6.144470237,1.689112351,1.714597206,1.564406854,3.288014272,3.156841569,1.12559e+11,-5.54517e+11,10.2237874,8.949,6.518,7.115
2011-09-01,2011,"Sep",7258657.76543941,NA,214.42610531268,280.05813,1.4262,6.144470237,1.689112351,1.714597206,1.564406854,3.288014272,3.156841569,1.12559e+11,-5.54517e+11,10.2237874,8.949,6.518,7.115
2012-04-01,2012,"Apr",7497233.13977812,NA,96.9696711668229,216.99586,NA,4.449953943,1.540208331,-0.850659262,2.289113388,2.541544741,2.069337265,2.59558e+11,-5.25907e+11,11.41859785,8.069,6.181,7.026
2012-08-01,2012,"Aug",7655725.39660095,NA,142.955301327858,150.67718,1.2224,4.449953943,1.540208331,-0.850659262,2.289113388,2.541544741,2.069337265,2.59558e+11,-5.25907e+11,11.41859785,8.069,6.181,7.026
2012-12-01,2012,"Dec",7882315.08696362,NA,214.951948832295,215.66849,NA,4.449953943,1.540208331,-0.850659262,2.289113388,2.541544741,2.069337265,2.59558e+11,-5.25907e+11,11.41859785,8.069,6.181,7.026
2012-02-01,2012,"Feb",7431010.5618323,NA,119.435440031427,193.44436,1.3159,4.449953943,1.540208331,-0.850659262,2.289113388,2.541544741,2.069337265,2.59558e+11,-5.25907e+11,11.41859785,8.069,6.181,7.026
2012-01-01,2012,"Jan",7395923.97857283,NA,154.418020836081,216.73445,NA,4.449953943,1.540208331,-0.850659262,2.289113388,2.541544741,2.069337265,2.59558e+11,-5.25907e+11,11.41859785,8.069,6.181,7.026
2012-07-01,2012,"Jul",7609188.8023923,NA,180.803542212098,206.98157,NA,4.449953943,1.540208331,-0.850659262,2.289113388,2.541544741,2.069337265,2.59558e+11,-5.25907e+11,11.41859785,8.069,6.181,7.026
2012-06-01,2012,"Jun",7574035.26000448,NA,197.460978921797,244.50211,1.2424,4.449953943,1.540208331,-0.850659262,2.289113388,2.541544741,2.069337265,2.59558e+11,-5.25907e+11,11.41859785,8.069,6.181,7.026
2012-03-01,2012,"Mar",7461075.21046493,NA,98.7481053145474,177.49269,1.3312,4.449953943,1.540208331,-0.850659262,2.289113388,2.541544741,2.069337265,2.59558e+11,-5.25907e+11,11.41859785,8.069,6.181,7.026
2012-05-01,2012,"May",7526561.23799882,NA,135.879851096503,234.75578,1.3234,4.449953943,1.540208331,-0.850659262,2.289113388,2.541544741,2.069337265,2.59558e+11,-5.25907e+11,11.41859785,8.069,6.181,7.026
2012-11-01,2012,"Nov",7800557.99123879,NA,205.864660234243,233.5614,1.2942,4.449953943,1.540208331,-0.850659262,2.289113388,2.541544741,2.069337265,2.59558e+11,-5.25907e+11,11.41859785,8.069,6.181,7.026
2012-10-01,2012,"Oct",7753485.72400328,NA,166.128404096677,219.08266,1.2885,4.449953943,1.540208331,-0.850659262,2.289113388,2.541544741,2.069337265,2.59558e+11,-5.25907e+11,11.41859785,8.069,6.181,7.026
2012-09-01,2012,"Sep",7708957.90364537,NA,182.107185484639,209.91195,NA,4.449953943,1.540208331,-0.850659262,2.289113388,2.541544741,2.069337265,2.59558e+11,-5.25907e+11,11.41859785,8.069,6.181,7.026
2013-04-01,2013,"Apr",7967085.34346455,NA,135.44059164933,205.62408,1.285,4.437344638,1.70686814,-0.219171747,2.117830099,1.310233556,1.464832656,3.73675e+11,-4.46857e+11,11.9746752,7.375,6.15,7.249
2013-08-01,2013,"Aug",8094508.56472937,NA,108.758378248946,146.03975,1.3209,4.437344638,1.70686814,-0.219171747,2.117830099,1.310233556,1.464832656,3.73675e+11,-4.46857e+11,11.9746752,7.375,6.15,7.249
2013-12-01,2013,"Dec",8267530.95240583,NA,115.020737627668,157.99862,NA,4.437344638,1.70686814,-0.219171747,2.117830099,1.310233556,1.464832656,3.73675e+11,-4.46857e+11,11.9746752,7.375,6.15,7.249
2013-02-01,2013,"Feb",7910170.08436045,NA,128.562513430312,194.1661,1.3646,4.437344638,1.70686814,-0.219171747,2.117830099,1.310233556,1.464832656,3.73675e+11,-4.46857e+11,11.9746752,7.375,6.15,7.249
2013-01-01,2013,"Jan",7897849.60474262,NA,199.358942241486,239.81543,NA,4.437344638,1.70686814,-0.219171747,2.117830099,1.310233556,1.464832656,3.73675e+11,-4.46857e+11,11.9746752,7.375,6.15,7.249
2013-07-01,2013,"Jul",8055538.35202515,NA,91.4374900253164,166.71268,1.3061,4.437344638,1.70686814,-0.219171747,2.117830099,1.310233556,1.464832656,3.73675e+11,-4.46857e+11,11.9746752,7.375,6.15,7.249
2013-06-01,2013,"Jun",8028955.57806712,NA,126.625869424425,177.53464,NA,4.437344638,1.70686814,-0.219171747,2.117830099,1.310233556,1.464832656,3.73675e+11,-4.46857e+11,11.9746752,7.375,6.15,7.249
2013-03-01,2013,"Mar",7948336.78752437,NA,146.115861598508,245.34693,1.3021,4.437344638,1.70686814,-0.219171747,2.117830099,1.310233556,1.464832656,3.73675e+11,-4.46857e+11,11.9746752,7.375,6.15,7.249
2013-05-01,2013,"May",7990320.16100469,NA,109.02804315683,139.13821,1.318,4.437344638,1.70686814,-0.219171747,2.117830099,1.310233556,1.464832656,3.73675e+11,-4.46857e+11,11.9746752,7.375,6.15,7.249
2013-11-01,2013,"Nov",8223806.64158821,NA,89.9151730684846,156.70507,1.349,4.437344638,1.70686814,-0.219171747,2.117830099,1.310233556,1.464832656,3.73675e+11,-4.46857e+11,11.9746752,7.375,6.15,7.249
2013-10-01,2013,"Oct",8218382.95219123,NA,225.373307142323,210.52538,1.3527,4.437344638,1.70686814,-0.219171747,2.117830099,1.310233556,1.464832656,3.73675e+11,-4.46857e+11,11.9746752,7.375,6.15,7.249
2013-09-01,2013,"Sep",8135085.79651418,NA,179.889736437178,179.70527,NA,4.437344638,1.70686814,-0.219171747,2.117830099,1.310233556,1.464832656,3.73675e+11,-4.46857e+11,11.9746752,7.375,6.15,7.249
2014-04-01,2014,"Apr",8413568.81135412,NA,96.9934308893967,116.48549,1.3792,3.041871939,1.430338631,1.398278513,2.523819814,0.220195628,1.622222977,4.26069e+11,-4.83951e+11,11.62684112,6.168,6.452,7.151
2014-08-01,2014,"Aug",8546683.55852935,NA,63.8773363197592,133.31537,1.3429,3.041871939,1.430338631,1.398278513,2.523819814,0.220195628,1.622222977,4.26069e+11,-4.83951e+11,11.62684112,6.168,6.452,7.151
2014-12-01,2014,"Dec",8707452.42571634,NA,87.4153279606458,176.02395,1.2469,3.041871939,1.430338631,1.398278513,2.523819814,0.220195628,1.622222977,4.26069e+11,-4.83951e+11,11.62684112,6.168,6.452,7.151
2014-02-01,2014,"Feb",8358729.28522911,NA,93.3692982557623,148.43662,NA,3.041871939,1.430338631,1.398278513,2.523819814,0.220195628,1.622222977,4.26069e+11,-4.83951e+11,11.62684112,6.168,6.452,7.151
2014-01-01,2014,"Jan",8314871.05615477,NA,107.705128832335,154.50244,NA,3.041871939,1.430338631,1.398278513,2.523819814,0.220195628,1.622222977,4.26069e+11,-4.83951e+11,11.62684112,6.168,6.452,7.151
2014-07-01,2014,"Jul",8530278.5720817,NA,78.5059874605447,119.93393,1.3679,3.041871939,1.430338631,1.398278513,2.523819814,0.220195628,1.622222977,4.26069e+11,-4.83951e+11,11.62684112,6.168,6.452,7.151
2014-06-01,2014,"Jun",8494187.60189686,NA,85.9684675188267,111.7961,NA,3.041871939,1.430338631,1.398278513,2.523819814,0.220195628,1.622222977,4.26069e+11,-4.83951e+11,11.62684112,6.168,6.452,7.151
2014-03-01,2014,"Mar",8383437.20359312,NA,101.018731988971,156.84341,NA,3.041871939,1.430338631,1.398278513,2.523819814,0.220195628,1.622222977,4.26069e+11,-4.83951e+11,11.62684112,6.168,6.452,7.151
2014-05-01,2014,"May",8456958.32652994,NA,102.015042908432,146.29191,1.3867,3.041871939,1.430338631,1.398278513,2.523819814,0.220195628,1.622222977,4.26069e+11,-4.83951e+11,11.62684112,6.168,6.452,7.151
2014-11-01,2014,"Nov",8651742.43092268,NA,93.1859425275831,152.42489,NA,3.041871939,1.430338631,1.398278513,2.523819814,0.220195628,1.622222977,4.26069e+11,-4.83951e+11,11.62684112,6.168,6.452,7.151
2014-10-01,2014,"Oct",8624490.06568107,NA,113.334583381848,150.03065,1.2624,3.041871939,1.430338631,1.398278513,2.523819814,0.220195628,1.622222977,4.26069e+11,-4.83951e+11,11.62684112,6.168,6.452,7.151
2014-09-01,2014,"Sep",8574672.4741829,NA,86.2166015422465,190.21558,NA,3.041871939,1.430338631,1.398278513,2.523819814,0.220195628,1.622222977,4.26069e+11,-4.83951e+11,11.62684112,6.168,6.452,7.151
2015-04-01,2015,"Apr",8862261.93047949,NA,103.544956982073,147.32096,1.0761,7.079658528,2.795482202,2.054408868,2.945550455,-0.08520723,0.118627136,4.4475e+11,-4.90773e+11,10.89015551,5.28,6.358,6.864
2015-08-01,2015,"Aug",8980779.58767273,NA,156.503629768498,143.71116,NA,7.079658528,2.795482202,2.054408868,2.945550455,-0.08520723,0.118627136,4.4475e+11,-4.90773e+11,10.89015551,5.28,6.358,6.864
2015-12-01,2015,"Dec",9148445.24508057,NA,101.96343285163,147.41888,1.0633,7.079658528,2.795482202,2.054408868,2.945550455,-0.08520723,0.118627136,4.4475e+11,-4.90773e+11,10.89015551,5.28,6.358,6.864
2015-02-01,2015,"Feb",8827175.34722002,NA,87.6094694153498,155.09365,NA,7.079658528,2.795482202,2.054408868,2.945550455,-0.08520723,0.118627136,4.4475e+11,-4.90773e+11,10.89015551,5.28,6.358,6.864
2015-01-01,2015,"Jan",8756064.75290407,NA,120.544229951718,168.98523,NA,7.079658528,2.795482202,2.054408868,2.945550455,-0.08520723,0.118627136,4.4475e+11,-4.90773e+11,10.89015551,5.28,6.358,6.864
2015-07-01,2015,"Jul",8947099.14610877,NA,98.7347928142176,184.48753,1.1053,7.079658528,2.795482202,2.054408868,2.945550455,-0.08520723,0.118627136,4.4475e+11,-4.90773e+11,10.89015551,5.28,6.358,6.864
2015-06-01,2015,"Jun",8914021.33670004,NA,115.880286651242,193.94799,1.0927,7.079658528,2.795482202,2.054408868,2.945550455,-0.08520723,0.118627136,4.4475e+11,-4.90773e+11,10.89015551,5.28,6.358,6.864
2015-03-01,2015,"Mar",8835746.11564981,NA,95.9789626068017,131.74544,NA,7.079658528,2.795482202,2.054408868,2.945550455,-0.08520723,0.118627136,4.4475e+11,-4.90773e+11,10.89015551,5.28,6.358,6.864
